id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
33,4.386519504342621e-76,1.9271330208337796e-159,1.034713025665112e-81,9.610006046431361e-24,2.607983411442738e-300,1.4103955363898735e-65,2.4411871269342185e-99,2.114428216632335e-102,5.941990682336797e-98,6.231454864775235e-220,1.332687008104863e-50,3.49494195092162e-137,6.66211994609104e-115,5.1775981410991834e-102,4.919277807392282e-139,7.40067301977728e-129,3.1832077127996552e-115,4.192631278206742e-65,8.22188701688818e-34,2.867279373626329e-126,4.938074862466408e-79,1.7848474679724906e-56,3.764392164718275e-36,3.012825197343628e-50,4.755276505444946e-47,4.5029809923957763e-48,6.073312647547828e-75,2.170872777970176e-27,4.755124339387142e-27,6.082501137216431e-38,6.19798942391909e-24,4.995559470391739e-34,1.6776490632939465e-80,3.544628375877509e-76,1.927249858772315e-51,2.6778919230339975e-169,8.982413268901765e-77,5.796693023027465e-68,1.8190597080310212e-72,7.621546506955821e-36,3.720686284650317e-47,2.2373099353009238e-107,7.790544252994425e-94,0.5047672991691214,9.602930815651831e-67,3.435180784613029e-58,2.411638104955766e-97,9.930256851587857e-158,3.5239714692426855e-101,2.5570003741828396e-51,4.0404298744481184e-45,1.0345066518972228e-67,1.5615012465488713e-27,3.792772416378387e-55,1.7836940078670765e-53,5.366478264755164e-42,5.190995752741258e-71,1.6306620690827321e-90,1.9783896587340025e-26,5.827558970458526e-87,1.2049036070734579e-64,5.402209278734848e-105,8.969938970384128e-48,5.1164884076581626e-145,2.8338910861534796e-111,6.288939936673634e-79,1.2416258153135465e-52,3.615337388575271e-31,7.407403972927278e-44,7.893954959713417e-15,1.314764804410401e-28,2.4355043300991703e-92,4.535429406059533e-81,2.2177960525805134e-23,6.244474632360253e-170,4.1924026020081583e-125,2.511196507047285e-56,4.4803730715466444e-26,1.4447399480886037e-145,9.429977350083915e-23,1.6473935656419532e-74,1.8789329966773446e-27,1.6551600211164863e-133,1.0684719699634045e-56,1.6960321933612432e-114,9.405523360175254e-114,2.4417165277658184e-18,2.0027631033432508e-42,8.750744959148538e-147,3.202827428594798e-120,1.3664660568715044e-61,1.5213927392255154e-113,6.951246499129707e-67,4.369516526368747e-71,1.0687318526341846e-66,4.1989061335865665e-97,0.4952327008308708,1.464964374443038e-54,9.755707211839504e-63
36,4.906358212222821e-16,1.427920511476792e-52,2.2248204929343066e-134,6.624971337932192e-40,7.670273852624867e-239,7.478869037746161e-42,7.384144109989243e-154,1.8546282381202955e-73,2.044499328028552e-33,8.026087152815054e-85,0.12474063416191987,3.0108249958064463e-78,4.0705786172262784e-80,3.3407763728303503e-44,1.0230533308373917e-85,1.1676928726075741e-161,7.196921421234763e-26,5.915354301276617e-68,8.275614004141152e-89,2.740719948274092e-94,0.12477064481215604,2.307711364516138e-21,2.6092601425578168e-70,1.1841482624141341e-77,8.645886145586304e-138,7.893170309734981e-72,1.4939830925618728e-13,1.9486913983042551e-81,6.1513445141742685e-80,4.5461733472049584e-101,6.791555294794905e-113,0.0015957650554246398,1.9807465199197202e-56,2.555264988011307e-53,6.774078061806103e-147,1.6402012695419597e-134,4.0877944679597124e-167,1.3306920936473194e-136,2.146804689974968e-136,9.29875677221805e-89,1.0292841885417532e-131,5.94228486563571e-40,1.580584785023982e-150,9.273335449288566e-88,5.501892280466967e-62,1.069474388715718e-108,0.12477064481734085,1.1644623168917453e-158,8.743467348866236e-61,1.892323840706287e-43,1.0512120057845142e-77,0.12477064481734085,1.2767362005201505e-66,1.3817868682749288e-28,0.0002690869715179289,2.6799976039066616e-38,0.12477064481734085,2.3493414016713235e-220,1.8913884433654759e-115,1.6724724598656543e-144,6.66076875767552e-135,1.0173856653676464e-122,1.0070933606741422e-88,1.1379719450628731e-203,0.12477064481734085,1.7504398820902992e-42,1.2042076440317786e-41,1.2506365005329502e-125,1.844610440850483e-39,1.2969333283163282e-62,8.883295685374463e-74,5.944533218751246e-152,1.2887899820678332e-94,3.7879848749290244e-86,0.12477064481734085,1.1520480712766662e-23,5.366973316705721e-120,4.292320266610723e-23,9.478661606648944e-11,7.528959853205015e-86,6.636275249344095e-53,2.8745940216965866e-88,3.860570190382375e-246,0.12477064481734085,1.1590707815704626e-106,9.328779092202848e-155,1.4813190536702588e-69,1.1741904296944342e-128,1.547179547250971e-33,3.3723562429222856e-174,2.808827996028853e-121,2.588034923562719e-100,4.732224704181509e-59,1.2043101489552952e-20,3.4394828774898044e-38,1.729474893745122e-73,5.718920119217581e-95,1.3247692865043375e-62,7.887529686967972e-51
39,1.189080234974235e-32,3.827960198636281e-113,7.490613173632372e-106,6.524578621959065e-13,9.524326808532029e-272,4.1169142285418025e-50,2.809136648509057e-118,1.085777577856838e-79,3.352653703923191e-70,5.942243858228266e-106,1.1986412806666733e-49,4.914283941628146e-141,1.7194209211630708e-47,7.444058064429314e-127,1.7907830298071488e-153,3.824774911382516e-204,3.589008514685012e-80,9.134025807547402e-79,2.0594043809856158e-136,2.9048805269521804e-121,1.6421850143825655e-82,5.102529203008476e-59,9.723998952067301e-72,3.0628141586656026e-103,3.1284173841366274e-99,2.7321714680722302e-95,0.00012990247683976357,2.808596691569288e-56,3.3481416304345596e-81,3.694439780417443e-82,1.7877541673334567e-106,1.2861260384808536e-11,4.597723489565263e-42,1.500257402575839e-66,6.65543982139993e-109,3.655539034940369e-165,9.008391853248177e-130,1.3571679114442425e-111,2.0925774949191308e-108,1.7713165048342543e-73,2.1811122209481473e-108,5.355624195685636e-46,3.230660717229472e-125,1.1272714982108719e-62,1.0070821100516126e-56,3.657151391949695e-88,0.16664503646537582,2.206383105104611e-202,1.0362421489243062e-92,3.562156333277208e-82,2.0340369820261565e-51,0.1666450371756109,3.005003646332306e-51,1.7781581017851363e-45,0.16664503716326715,8.349035457315617e-33,0.1666450372881693,1.0247298951230427e-137,5.069331185613231e-47,5.947698299475781e-97,1.5090863064066867e-72,7.312670924132771e-94,5.555229480223223e-86,5.867418634567894e-153,4.225387412142086e-31,0.16664491212679097,4.339764391868592e-61,7.819900604971211e-94,1.427091269177914e-23,6.1623438647951545e-34,6.202203241841752e-75,3.6891400701161606e-106,2.2041334000487785e-86,4.974728557886241e-65,1.9859910887901013e-76,0.166645037288374,1.9560141337235843e-12,1.2017433407886166e-54,5.211672946126583e-57,5.678453472957207e-73,4.760580385337937e-80,9.437927584998041e-61,2.237591143831643e-147,1.0238087440869023e-13,6.484752346569284e-74,1.3775352666523783e-46,7.880850036263641e-50,3.772710340832603e-64,5.395438319910454e-116,9.868879466872511e-166,2.5181777857581018e-55,2.5971984286511335e-118,5.425720603010997e-47,1.782165744030207e-74,5.114783269427747e-47,1.7770971171136247e-115,7.541208122958953e-64,2.5553289358561164e-76,2.0080680941032846e-79
41,2.349338101171804e-36,1.415941205530372e-95,6.077840757958648e-82,5.967140157104697e-17,1.9078245780103342e-295,2.0796692447022168e-56,1.9207898486478728e-111,1.5949526371717442e-45,1.2735085501067496e-36,6.017464133759855e-177,0.5468394585106578,2.4207872963193324e-96,4.874899625916977e-69,1.9561323514936334e-78,5.347542359368478e-100,2.6855260530913486e-151,1.0560157098823965e-63,8.335023608147913e-59,2.955281069443053e-82,2.638021214261876e-112,6.604477480420467e-23,3.528318912906927e-37,1.3965745553073766e-55,1.0082864499198256e-93,7.519858305248491e-107,2.4578145942358787e-76,1.1515361750207735e-29,9.452163996923845e-70,3.894479397859322e-60,3.108398201283018e-69,3.112057469239371e-63,4.051088919969536e-06,9.046952791564693e-73,6.413714639118701e-72,9.010353454820895e-76,5.51049239802191e-110,1.8639514605207136e-104,2.8240326422101717e-118,4.179217023335439e-117,5.294017536432457e-75,1.3985179738270312e-86,1.3133964142248054e-65,1.122112389220155e-78,1.2312957840121345e-55,1.083009798455475e-33,3.485706080560428e-66,2.071603705250038e-52,7.443364953259098e-153,1.0310004705181444e-71,1.5296095555023907e-14,1.0300297019612612e-69,1.8354502367601282e-43,1.7867117207548042e-56,3.3226315233281967e-62,5.545395843700383e-49,2.802704627225721e-42,5.0556337453662397e-54,2.3263465026482247e-155,2.3676118128666516e-51,1.3475883137692922e-119,1.4676796901047849e-123,1.1015060364578664e-91,9.356040051947023e-94,1.6989689931646396e-179,1.1157569484793592e-60,1.8399445248438918e-83,8.279453643941398e-40,3.4419960509043046e-72,7.117795173389524e-33,2.5152443166424777e-40,1.9861018953924084e-75,1.9595863774211938e-124,2.905260276230089e-103,1.6637284758507965e-41,7.757108334232063e-89,1.014870194881222e-102,5.043584465361257e-99,3.5724618414907705e-61,1.6244138448767028e-120,5.900365860740048e-61,1.4149879013486716e-74,1.104002811606755e-33,2.5668740604669365e-168,5.2628722739227316e-36,3.9483906138247755e-82,2.0424925440103643e-136,4.887248788899367e-53,3.779327488984005e-81,1.398393744338085e-141,2.288560395103993e-93,8.897416800943323e-42,1.4272802021911915e-101,1.0263390312236051e-24,3.3597913059597473e-18,0.45315649040040684,4.101761248813049e-79,2.647094439870424e-67,1.9968448462021665e-99,1.2880412195764865e-69
44,1.0887042899144177e-69,3.785124723132771e-141,3.1129843401089855e-96,2.359787821175639e-08,0.0,3.4467195012370553e-66,5.991223026160744e-99,6.566683280337217e-78,9.952881448093047e-73,3.668179377560481e-201,3.262409670998648e-58,4.0747366222653786e-116,3.111467491431182e-73,1.1248516691983162e-67,6.798844719611307e-132,4.6916908354533734e-144,1.4543217022569812e-112,1.146018335480385e-47,9.10213382927927e-119,2.0940686344543988e-95,2.434700894459333e-68,1.0467451302484832e-53,1.0486924708070812e-35,1.1677549926536896e-56,4.367164150185912e-87,2.9264146261996225e-39,4.174385209570566e-64,2.8138953903279905e-80,8.062375220635347e-32,1.626517250177165e-48,7.724913450276101e-35,8.813417426166803e-29,2.2546314186585407e-78,1.7888840059157868e-44,1.3854894408916273e-58,2.1810269996981115e-157,5.967754655774669e-81,1.3592107037308708e-73,1.04596946291934e-70,1.890211661070306e-38,2.9132719771093138e-67,5.516008838903875e-80,4.57336122412161e-134,4.7186729902761705e-33,1.3686835400654802e-85,2.1930308448088344e-40,4.6193950211141005e-40,2.0256122918599464e-160,9.891267256587672e-89,1.1445147451168501e-82,3.6226832091634563e-34,2.078528448044351e-59,0.9998828569620021,1.999843022875868e-15,4.676036264846641e-24,9.991993492197303e-14,2.7315832285866794e-57,1.4270783592938263e-102,2.604725412265115e-42,4.624065440155217e-100,1.6612329480510261e-99,7.833874568233645e-89,1.649707962076568e-47,1.0915417156517483e-167,2.976802200553876e-115,1.0245422193917217e-48,8.451944790277356e-50,8.179023568361303e-51,2.394146608209847e-28,0.00011711944001713159,1.4389319097228865e-39,4.058097437829823e-108,8.585243817722421e-109,1.2980953237733775e-38,3.4558350415579305e-143,9.215276610982337e-81,3.1023596150700685e-60,2.3701734212986365e-66,1.350194876532075e-137,1.5133953481864107e-30,3.519286999113749e-65,7.413109348830321e-23,3.453294277250915e-145,1.598917672713932e-33,1.5521625558989276e-111,1.0142427843396685e-102,9.42421300952802e-16,2.6548800225322767e-52,1.6448690013454327e-182,1.8792599271285097e-160,9.82304336971142e-61,5.2742499762720056e-129,2.443909530743353e-52,6.080040694854975e-50,4.979102522274548e-38,9.849726532320975e-114,2.404906808767461e-21,1.7090002689021747e-123,9.58012496427928e-56
46,2.255307022594681e-70,4.872808681446551e-115,1.7366237365965856e-87,2.2987625282972728e-15,0.0,1.2081034995350223e-67,1.5126053147402993e-118,5.2559662276593814e-111,6.526770751559505e-79,5.576342931743777e-153,6.249668164501743e-28,3.9664933730156646e-133,4.1818293515190774e-69,2.0577480479904584e-99,5.588194520817463e-130,8.72979907877269e-169,1.0613572121475314e-85,2.0375660025861732e-91,4.4862518801087894e-79,9.53726628554246e-99,7.592423830478313e-48,3.7761224559447595e-51,1.3079280691269287e-40,2.9041895161671034e-73,4.3016903674507933e-100,1.0370806555354891e-54,4.026742606341689e-45,1.6563248904422988e-47,2.4609770230017354e-62,3.025254961033845e-64,1.0262452960871113e-78,1.040835820541934e-12,2.4022263319326168e-54,2.9791708731589586e-48,7.096612656736487e-78,2.838832109995271e-150,3.5299762592088744e-114,9.78139464937259e-108,3.0756932392718104e-99,3.3745790472046164e-62,5.019706614897092e-107,4.805161810166029e-44,1.7344556376344826e-138,2.4935733123500408e-53,2.5693988958601412e-85,1.172667177975242e-46,0.33415242150390806,1.4711176772009254e-183,2.579937662029184e-88,3.179484320824989e-69,1.967743449211089e-43,0.33414317994339116,8.447330701381507e-24,3.7068821656380382e-22,2.1973657712194564e-18,4.677827765254678e-22,0.3317043985516577,7.959159468539548e-148,3.000484155128037e-57,6.473447418653529e-113,8.083089556163732e-49,1.8886181036734497e-105,5.35800994529239e-47,1.7096423078131962e-201,2.371464044939618e-54,5.989729088690647e-26,3.928669081005463e-33,2.0461356029224954e-86,2.0889084852591883e-34,2.158990527526768e-38,2.1532874357358972e-48,1.976375103039453e-136,5.5255236067423564e-92,6.318705607059112e-79,6.557521441054136e-52,3.189402774500868e-31,2.3257647380100094e-68,9.208995850797245e-40,8.064812429775162e-100,1.458418686277978e-40,3.339013489398339e-73,6.333573306411881e-62,5.369293179590023e-192,2.8903548603322556e-21,5.257339745626652e-117,1.4196843789642146e-111,5.1437888398006206e-18,5.2935175522583364e-67,3.780960658358636e-116,4.851755148351607e-173,3.5068268785063156e-95,1.0659786871826216e-90,3.2682172661070815e-62,3.8195772135832044e-52,3.926535625799202e-35,2.6023787906796756e-90,7.678299753303743e-54,1.0245982705741923e-69,1.7450044965323588e-59
47,2.3296405181621117e-73,8.567063723652624e-138,1.394909228224933e-66,1.1611533140733603e-20,0.0,3.01686896039107e-41,2.910321397578594e-57,2.2353095341794923e-83,9.250038570618348e-69,8.0858566311587395e-230,2.712245883380135e-47,4.023961225724359e-141,1.2249588605544906e-83,4.187226867923785e-90,2.7648426120996325e-141,2.6125867674884576e-127,6.111064672212137e-128,6.114956174658491e-57,3.562407015184969e-127,2.560694825466799e-95,3.5633279112926786e-69,2.6622832921666812e-79,1.2139390511694714e-48,2.505867335458187e-93,2.229377910723729e-100,1.285049954211576e-78,1.235663818545622e-60,9.830134416787649e-89,1.524502575444598e-50,1.258083641179409e-46,2.292581626816097e-55,0.2440727331686054,8.978306323366268e-47,0.2528710572096519,2.782826381737319e-55,6.9633760733337816e-158,1.888342724135182e-42,1.752201748189894e-81,5.018686518231814e-80,2.398637829792353e-34,2.77309352711555e-22,8.417397425288206e-65,6.259274237227444e-115,2.263897847647248e-51,8.750565820876589e-98,0.25287105720966235,1.2410646070557262e-51,9.660231071440978e-139,1.4976073010584433e-86,9.96777075969689e-83,8.313621017184236e-41,3.467919213980135e-38,3.216619820957252e-21,1.0585382748480024e-49,5.419708548590124e-31,1.4042870064488328e-18,2.452150149588055e-88,4.6160232071345534e-123,0.250185152411487,5.90628484092032e-60,3.3150110242841394e-92,1.8786010153631567e-101,5.907756723824563e-74,2.8047225366935245e-126,9.851445673282358e-117,4.905875130237119e-52,1.3216199763584044e-74,7.270890452486005e-49,7.003503213064706e-27,1.0550235836149519e-19,2.0603586741734603e-58,4.79569376171641e-80,4.928066087057934e-118,2.399461289434695e-59,1.1170127899051246e-159,1.239995022744193e-118,3.709746288527285e-52,1.0160380149998057e-70,1.5249117483974886e-121,5.933269115972369e-13,4.331533307315432e-45,5.98678691955789e-27,2.3074516732219657e-74,1.8971710372702394e-48,4.085433666279539e-91,6.504047187517364e-94,4.423518834211776e-33,7.957829237378208e-45,2.2714454273825707e-199,1.74233626717944e-161,8.796714565071428e-54,2.8775782939998583e-137,1.3809856044973078e-53,2.747944077673023e-77,8.019010756290349e-38,3.264360792604235e-118,1.0444181358660181e-52,2.754546854952536e-140,6.7623673851777715e-77
51,1.9469910045841213e-64,4.844720394986347e-110,1.1290947247912969e-64,3.611717377974484e-21,7.68524826873917e-260,1.0927275604965202e-51,5.643279235415331e-85,2.100877945471958e-41,4.6253523616280754e-54,5.210782828686819e-215,2.6732365458841277e-26,4.601990408848118e-106,9.790333477734168e-100,7.426205246073737e-89,1.1817675269210204e-134,6.693788371082183e-141,6.459157044519746e-86,1.7185676403079989e-59,1.4944390401368203e-98,2.074502452847243e-95,6.446746712910899e-77,2.1168727280228016e-53,7.738896781053971e-44,1.3579172664066629e-73,9.209776107768743e-94,4.593825967060089e-61,2.323743594318049e-47,5.286857760712308e-82,7.956931319059357e-44,5.768611363948304e-50,3.24355654495066e-29,1.1196770107379815e-31,3.077211252121716e-48,1.565008709948535e-70,3.3145160281755635e-64,3.918151791945373e-136,1.035205287463293e-74,3.950333255618911e-85,1.345714231892311e-88,1.1695332615577313e-53,2.139236296547505e-50,2.222207823275853e-101,4.2055817488280306e-82,9.613882097151182e-39,6.755585238323248e-58,5.797008175044186e-63,1.4079729038593354e-117,1.2941074767379752e-128,8.910278164184628e-90,3.642195127997102e-66,2.2736343114531164e-42,1.1667465428571608e-80,2.2068105947274126e-48,8.96188712481863e-58,8.298836334788005e-45,2.863086084588672e-43,3.74114748188643e-83,6.948681092032148e-111,6.921519210800384e-34,1.3631323311989274e-85,1.560582524346901e-96,1.9669961154511027e-81,5.680898111439266e-81,6.836969009740918e-158,3.112992190357204e-83,7.388895534560297e-73,9.022882609544079e-59,1.3668303549927376e-40,2.4315050565246144e-18,7.515311816008561e-06,8.15352257779119e-43,8.818747218095783e-100,1.9711602480477265e-100,0.9999924846881839,1.553901473868532e-181,8.560256654097281e-131,7.596691711898185e-56,2.943773500543887e-57,7.291695369907036e-139,4.5232704732364714e-37,1.4994744652184195e-69,1.865143957404103e-22,6.987316880950034e-123,5.16385533501852e-56,1.7266080878715666e-113,4.053486534966409e-86,1.1531550813092046e-29,8.949516011429347e-33,2.1678964622289493e-157,5.97024746388562e-135,4.984255555050991e-39,2.8241655995356876e-136,1.334238369358379e-45,9.05553974563985e-59,3.3372882653451905e-35,1.3333537705107419e-89,6.34379463961632e-35,2.0611198738433392e-126,7.260555585421723e-58
52,1.405601042735813e-26,6.5066543929555705e-71,2.0526260959148526e-117,4.076726556695468e-35,6.219758898910568e-285,7.029748103633694e-86,3.935297583822107e-117,9.274642169192251e-25,3.564439261828764e-30,6.0195275029836855e-111,1.508149768085814e-20,6.7434488618419385e-18,8.241445118391858e-83,0.9999999970486126,4.1588852866625415e-40,2.427475351531279e-151,1.1266258656477935e-52,1.7982668490184898e-12,1.5999055350701207e-109,6.552279148731389e-52,3.337612332074497e-33,7.156659308849247e-95,4.0048653062054935e-70,3.678453514913354e-99,1.3313236208029312e-124,4.5426108239844953e-88,1.2275946926495842e-22,1.5360069726927453e-110,3.9905589722582287e-66,1.5810424249625767e-80,7.088517218542343e-66,5.039060191123977e-40,1.064259009360057e-87,4.3079537843355775e-62,1.5026804356535628e-98,3.818089266665255e-151,7.487454001459588e-109,2.2570269062878252e-116,8.711282148770118e-123,2.7643448277492326e-89,1.1075126736306617e-109,5.22589433060637e-55,3.413468110108309e-119,4.260344785896096e-60,4.209551451601205e-76,4.972459232370085e-57,3.5964174298397667e-68,9.311430908616379e-75,1.835614086051415e-30,4.044177188427033e-31,9.006163378403719e-46,1.5741752016085246e-80,2.9495889056891688e-09,2.527343431088273e-36,9.211641071654733e-43,5.839947869383181e-31,8.745938426207903e-75,9.330218309678708e-147,4.345659518847545e-44,3.910672963470411e-108,6.930435252272084e-121,1.2434923937758817e-110,1.833698249263035e-91,3.972756999919866e-163,2.222690416380378e-112,2.8920228067155835e-68,1.8570711483992567e-69,4.293772622051526e-70,2.5210087634073276e-42,7.730516334238908e-18,1.6880719420042112e-59,3.1129720341435043e-97,4.398077006990117e-134,1.489643221143821e-38,5.384274027803623e-99,5.504237834938563e-112,1.473323038885064e-92,1.2536729928091824e-78,4.6035984337795476e-130,2.971294946131767e-51,3.221117016558865e-42,1.9469973594520557e-38,2.4404030853153732e-148,5.431787830486266e-25,1.2088596167668923e-98,1.494318743379556e-126,1.700012161851146e-19,2.4807231569905602e-76,2.202399783091372e-192,1.9112676309295143e-120,1.2967267891930812e-75,6.036174867528078e-116,2.866539000209676e-20,7.388504388900905e-36,2.2258306026102156e-19,2.9475462424638847e-36,7.969195602542702e-60,2.8733763793348158e-154,2.5595847225147773e-30
53,1.3840603935474177e-67,1.6070521695469796e-145,4.06377289475932e-108,7.333533846637488e-24,0.0,1.9063101685970942e-17,2.110678903047014e-31,1.2853648908211817e-66,2.0817852206605035e-66,2.179082034305597e-140,4.817579711556137e-62,2.1533485421865645e-118,1.2131865777211594e-89,1.4530251664706158e-104,3.875834718894541e-123,1.5831608274028204e-155,1.5097420654642042e-122,1.8656596486940564e-56,9.659395502954794e-85,4.9165841436805435e-118,1.6016226244335735e-68,5.46505254401554e-102,1.557663784891863e-58,6.21423509788896e-103,2.927251436309879e-87,2.2284026887127143e-86,1.0579842474727527e-56,1.199392077412228e-97,3.773975595345595e-54,3.187361735133425e-65,3.6909322191585946e-77,1.7070598651591987e-40,1.274093751704786e-89,2.941248436655393e-62,1.8541874154141974e-90,2.2490705833063923e-125,6.320733863237109e-89,2.826048098752674e-99,2.9819531745498267e-100,2.589996440527648e-70,1.8830849555162678e-90,3.638854113756709e-101,4.897144911474776e-123,6.104757272455051e-61,1.1591282223004227e-90,1.8194026918386859e-54,1.5068369313499648e-82,5.020624159299341e-150,2.0886379425401446e-97,6.133642149553485e-69,1.6971696453651715e-47,2.110711509984367e-62,1.0077404754070498e-54,1.407255871434227e-59,9.499510578828411e-43,3.5194739302791785e-47,3.890980964373556e-75,7.028680306528048e-139,1.72986966518284e-27,0.25000000000029327,8.411885635357634e-76,2.039626923519979e-87,2.5957102535743564e-73,2.585460648958855e-17,5.5158683264716645e-124,7.704984561269809e-62,2.6269264821592938e-58,2.420046694255849e-59,1.2713576571465148e-29,7.557672892255801e-16,1.4805720501926427e-62,0.25000000000029327,2.948567177153386e-105,3.1180392595559705e-62,5.987771294630017e-161,6.05186971157858e-121,6.794075177088996e-37,5.629225523728042e-65,6.921569397921328e-58,5.0536154192965606e-48,0.25000000000029327,1.060393860848334e-46,0.24999999999911957,1.9764672230266563e-48,2.8473550878002334e-69,5.035882479646362e-114,6.788684857371797e-50,1.5468575400975262e-59,5.840650258305728e-200,2.6809462460349785e-100,8.846799647851162e-42,5.477951482115147e-113,7.842656692338738e-47,7.081292136602675e-53,7.4142352171017435e-53,2.2089010276362654e-120,1.9769213546355018e-69,1.647401901605545e-125,8.477981847412117e-93
